TEXTO,SECTOR,MARCA,CANAL,AWARENESS,EVALUATION,PURCHASE,POSTPURCHASE,NC2
Bitmakers renueva su flota con híbridos de Toyota https://t.co/vm6XuLyLIz #cocheelectrico,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Bobina toyota corolla, celica, matrix, MR2
Somos importadores directos de la marca eccpp.… https://t.co/dY2BKx5qJW",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Bomba de agua toyota burbuja/ macho/ autana 4.5
Nro. Contacto: 0424 243 63 96 
#toyota #yaris… https://t.co/IYAE9tIUeN",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Budweiser se llevó la noche con su anuncio, airbnb chido con su #weaccept me dio risa el de bai, Hyundai se fue a lo seguro y bien. 😏",AUTOMOCION,HYUNDAI,Microblog,1,0,0,0,0
"Buen comienzo de semana! Nosotros la empezamos con el peque de la casa, el rey de la ciudad. C1 #citroen https://t.co/tgPuxvMmzA",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"Buenos días! Hoy tenemos al nuevo Toyota Camry, el FordHub en Nueva York, la venta de usados, la preparación del equipo Toyota de WRC y más!",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Buje Meseta Tijera Toyota Corolla New Sensation 2003-11 0426-5615438, Disponible tambien en ML ···» https://t.co/Sy34CxKyZc . #Venezuela",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Buscando coche? ¡No te pierdas nuestras Súper Ofertas!
#Toyota Auris 90D Active 1.4 (2012) por tan sólo 10.900€ https://t.co/nt2LDbESHK",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"BusinessTdc: Fiat Chrysler invertirá 1 billón de dólares para crear 2 mil empleos y sumar tres nuevos Jeep, incluyendo una pickup - Breves …",AUTOMOCION,FIAT,Microblog,0,0,0,0,1
"Cada dia que me levanto frente a la montaña soy muy feliz. En cambio, en bs as, me levanto frente al Fiat Duna de mi vecino regulando 7am.",AUTOMOCION,FIAT,Microblog,0,0,0,0,1
Caja de dirección hidráulica #Peugeot 406 - https://t.co/Hc1bf610B6 https://t.co/uQh23hkJAS,AUTOMOCION,PEUGEOT,Microblog,0,0,0,0,1
Camara interior Ojeda-Marcos (Citroen DS3 R3) rallye Rías Baixas 2012 https://t.co/Sg9UFOnhOs vía @YouTube,AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Cambiar el look de tu Kia es muy fácil con #Almotores https://t.co/FtTaS97MoX,AUTOMOCION,KIA,Microblog,0,0,0,0,1
Cambio Espirales para Toyota Yaris https://t.co/k1o0aybmTi,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Camino a cunco 😎🌲📷📱🏞 #instagram #me #selfie #sky #view #day #peugeot #peugeot206 #instachile… https://t.co/SJYGpO61ta,AUTOMOCION,PEUGEOT,Microblog,0,0,0,1,0
Camioneta blanca fiat ruta 11 alt gral lavalle desesperada por pasar haciendo maniobras peligrosas —@MilaOven https://t.co/EY1QB0MpJw,AUTOMOCION,FIAT,Microblog,0,0,0,0,1
Casi auto Hyundai provoca accidente en costanera antofagasta cLww52 Patente del Weon que arrancó,AUTOMOCION,HYUNDAI,Microblog,0,0,0,0,1
"Catalogos de Partes Chevrolet, Ford, Kia, Mitsubishi, Toyota, Chrysler y muchas marcas mas, COMPLETOS a 2014 {10:04:19}",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Categoria: Avisos Clasificados Gratis

Estado del Producto: Nuevo Peugeot Boxer 9402 limpiaparabrisas motor... https://t.co/r1WxHrwJia",AUTOMOCION,PEUGEOT,Microblog,0,0,0,0,1
"Cigüeñal Toyota corolla del 99 al 02
Nro. Contacto: 0424 243 63 96 
#toyota #yaris #hilux… https://t.co/Z75GEloJIF",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
CITROEN 0km ¡Contáctanos! #ParqueMotriz #venta #citroën #carros #vehículos https://t.co/CB0tkYzkYR,AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Citroen C3 WRC pronto para inverno...sueco - https://t.co/GFyz8IiTtJ https://t.co/uX5n7n6Bfh,AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"CITROEN DS5 2.0HDI 163CV SPORT
Posibilidad de financiación, alto nivel de equipamiento (bixenon, cuero,... https://t.co/J63yaJxuRn",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Citroen se prepara para la segunda cita del WRC https://t.co/aoRV6T87Ow,AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"Citroen xsara.
año 2001 y 302.000 kms.
motor 2.0 HDI 110 cv.
muy buenas condiciones a un precio MUY ECONOMICO.
bajo… https://t.co/9Du0FMJxCm",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Comercial de @Toyota #SuperBowl con las Torres del Paine de fondo https://t.co/2mEVmPxkgd #Chile 🇨🇱 @TurismoChile_CL,AUTOMOCION,TOYOTA,Microblog,1,0,0,0,0
Comercial de Hyundai para el Super Bowl 2017 https://t.co/XZTLo6c5Hk,AUTOMOCION,HYUNDAI,Microblog,1,0,0,0,0
como es eso de que toyota y suzuki quieren formar una asociación? toyozuki rav4 ahre,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Cómo se caiga no me voy a reír me da  pensarlo da miedito.. xD #Mini #bmw #nissan #Fiat @ Cuatro… https://t.co/1YIIqyajvw,AUTOMOCION,FIAT,Microblog,0,0,0,0,1
"Como si fuera nuevo... ¡salvo por el precio! Un #Citroen #C3, con 13.861 km y por sólo 10.800 €! https://t.co/LGEw3arUCY",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Como te extrañe hermoso #gamba #128 #cl #5v #fiat @ Plaza Libertad https://t.co/POPffisOIv,AUTOMOCION,FIAT,Microblog,0,0,0,1,0
Como te haces extraño Peugeot 😞😔,AUTOMOCION,PEUGEOT,Microblog,0,0,0,0,0
"Comparativa Toyota C-HR vs Kia Niro, los primeros de una especie https://t.co/ThybUIz8qE https://t.co/TBrj8mZ839",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Con #Hyundai todo está bajo control: https://t.co/Yv0o6YL1Ys #TecnologíaHyundai https://t.co/REA7Ig5jJO,AUTOMOCION,HYUNDAI,Microblog,0,0,0,0,1
Con el sueldo de un empleado de Toyota en Japón paga muchos sueldos en Cumaná,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Concurso Fotográfico Febrero 2017 ¡Anímate a participar! #ix35 #Hyundai https://t.co/5GmAObVNR4,AUTOMOCION,HYUNDAI,Microblog,0,0,0,0,1
"Conducimos el nuevo #KIARio. Maletero y espacio, protagonistas. Nuestras impresiones https://t.co/ye0jLRvm0F… https://t.co/yf0GpV90Hm",AUTOMOCION,KIA,Microblog,0,0,0,0,1
Conectividad y seguridad en el nuevo Citroën C3 https://t.co/YBKmXMH62L https://t.co/nezmIFruM8,AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"Configura tu Toyota C-HR. #motor #coches #automocion #chr
https://t.co/HDLJ4YCXXU",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Confrontación termina con camioneta encima de #Toyota Camry ... :...https://t.co/RWfkOrkcQP,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Contamos con los mejores equipos para programar las llaves y controles de sus vehículos #Toyota… https://t.co/uevECBBkI0,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Convertimos lo increíble en creíble. Nuevo #Toyota #RAV4 Híbrido Eléctrico. #PorAlgoEsToyota https://t.co/Zq1shzHcXh,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Copa Conmebol Libertadores Bridgestone 2017, era más chevere cuando era Toyota Libertadores",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
Cosas del mundo!!! #toyota #Mundo #VW #Espana #Bugatti #Nigeria https://t.co/nYzHtRhskc,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Creo que es mas fácil llegar hasta Alaska en un Citroen 3cv, que poder cobrar un seguro.",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"Cronistacom: Toyota y Suzuki inician negociaciones para forjar una asociación.
| https://t.co/2TFH3gToXh https://t.co/AlLEcNXIzk",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Cuando la publicidad y la tecnología se unen... 👏👏

Bravo por #hyundai en la SuperBowl https://t.co/CgLzkLec2r",AUTOMOCION,HYUNDAI,Microblog,1,0,0,0,0
"Cuando tienes un Toyota, vivir al límite siempre es emocionante. https://t.co/qSryCikOeT",AUTOMOCION,TOYOTA,Microblog,0,0,0,0,0
Dan certeza a inversión de Toyota en Guanajuato - https://t.co/s0ZtrSAxFi #GoogleAlerts,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"De #Ford a #AlfaRomeo, de #Hyundai a #Michelin: las publicidades de la industria automotriz en el #SuperBowl ->… https://t.co/eZotK3sBwg",AUTOMOCION,HYUNDAI,Microblog,0,0,0,0,1
"De #ocasión: llévate un #Citroen #C3, con 10.159 km por sólo 10.800 €. Date prisa! https://t.co/XxQVtAgymc",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
"De #ocasión: llévate un #Citroen #C3, con 10.467 km por sólo 10.800 €. Date prisa! https://t.co/jaeeo8hK9y",AUTOMOCION,CITROEN,Microblog,0,0,0,0,1
Elegante. #Toyota #LandCruiser #OffRoad #4x4 #4WD #OffRoading #OffRoadVzla📍 https://t.co/Q2D76nJW6L,AUTOMOCION,TOYOTA,Microblog,0,0,0,0,1
"Este peugeot de mierda 😒, donde esta mi negritta bo, como la estraño 😒😧😤✋
#vale",AUTOMOCION,PEUGEOT,Microblog,0,0,0,1,0
Este viernes dia 10 llega la primera carrera de nuestra Copa Peugeot 205 de SRC-OSC en @ASLACclubslot . Os esperamos https://t.co/n1WOW8ak2r,AUTOMOCION,PEUGEOT,Microblog,0,0,0,0,1
Estos son los autos que traerá a Chile Fiat-Chrysler https://t.co/KVsVT75VSb,AUTOMOCION,FIAT,Microblog,0,0,0,0,1
Estoy chocho ahora que le puse bumbum al Fiat jujuuu,AUTOMOCION,FIAT,Microblog,0,0,0,0,0
"Feliz, feliz feliz! 😃 Al fin te termine de pagar y sos mio con titulo y todo #Peugeot #207… https://t.co/sOhWmltIpc",AUTOMOCION,PEUGEOT,Microblog,0,0,0,1,0
"Feliz, feliz 😃 Al fin te termine de pagar y sos mio con titulo y todo #Peugeot #207 #Yeyo. Gracias viejo por el sue… https://t.co/4HeyqjFXJw",AUTOMOCION,PEUGEOT,Microblog,0,0,0,1,0
Genial esto de Hyundai en la #SuperBowl2017 https://t.co/PKnr9ant1l,AUTOMOCION,HYUNDAI,Microblog,1,0,0,0,0
Que lindooooo hasta mañana no trabajo y ahora tengo que ir a buscar todo el combito fierrero para el fiat 😎,AUTOMOCION,FIAT,Microblog,0,0,0,1,0
Tener un carro kia es a verle fallado a tu nación,AUTOMOCION,KIA,Microblog,0,0,0,0,0
Va vidrio nuevo para el peugeot 😊💪🏻,AUTOMOCION,PEUGEOT,Microblog,0,0,0,1,0
"Voy a ser positiva por una vez en la vida: en el FIAt, argentina tuvo en pack especial y firma de autógrafos, mx tres fechas y una de ellas+",AUTOMOCION,FIAT,Microblog,0,0,0,0,1
Ya me dan ganas de irme en mi fiat...,AUTOMOCION,FIAT,Microblog,0,0,0,1,0
Ya puedes comprar el Fiat 124 Spider América https://t.co/mcRqePvvLs https://t.co/xyB6CQqxav,AUTOMOCION,FIAT,Microblog,0,1,0,0,1
Ya quiero q mama compre el peugeot 307 asi le compro unos parlantes piola y me doy LOS girossssss 👌,AUTOMOCION,PEUGEOT,Microblog,0,1,0,0,0
yo quiero el nuevo citroen c3!! https://t.co/5gKTjThrJk,AUTOMOCION,CITROEN,Microblog,0,1,0,0,0
😱 Hyundai está ganando terreno en mi  corazón 💙 https://t.co/hkuHVVj3jl,AUTOMOCION,HYUNDAI,Microblog,0,1,0,0,0
"""- Tú qué.
- Yo na.""
Conversaciones banco sabadell.",BANCA,SABADELL,Microblog,1,0,0,0,0
"""El cliente digital de Bankinter aporta un 17% más de ingresos que el tradicional"" https://t.co/Z3wdGZJva0",BANCA,BANKINTER,Microblog,0,0,0,0,1
"""Fortalecer el mundo de las #fintech facilita el mundo de la economía”

#startups #innovation
@bbva… https://t.co/xscp3ADRs1",BANCA,BBVA,Microblog,0,0,0,0,1
"""Keep Calm. BBVA is MPE"" ¿Por qué los supervisores pueden estar tranquilos con esta afirmación? Aquí te lo contamos: https://t.co/LWKb0ZH3tF",BANCA,BBVA,Microblog,0,0,0,0,1
"""La empresa española tiene la oportunidad de apostar d forma estratégica x el empleo juvenil"" https://t.co/a1MfHqntra vía @BBVA @BCGinSpain",BANCA,BBVA,Microblog,0,0,0,0,1
"""La transformación ‘data driven’ de BBVA, una realidad"" https://t.co/I2p291l2HW",BANCA,BBVA,Microblog,0,0,0,0,1
"""Una estafa en toda regla"" por @barrinto en @valenciaplaza sobre la venta del Banco de Valencia a La Caixa https://t.co/YhXecY687S",BANCA,LA CAIXA,Microblog,0,0,0,0,1
# Los ingresos que aporta el cliente digital a Bankinter son un 17% superiores a los del cliente tradicional… https://t.co/tQksZfQkpN,BANCA,BANKINTER,Microblog,0,0,0,0,1
"#ACS es un ej. del mercado: sin corregir y sin romper al alza
#INDITEX paso a paso hacia obj. bajista
#BBVA tampoco… https://t.co/8IisBiXd82",BANCA,BBVA,Microblog,0,0,0,0,1
#Albacete Ingresa en prisión del hombre acusado de atracar a mano armada una sucursal de Bankia en el centro de… https://t.co/9xLpkoqpGc,BANCA,BANKIA,Microblog,0,0,0,0,1
"#AnalisisTecnico Bankinter intenta romper los 7,20 euros https://t.co/woHJ7Hb2Dj #bankinter #ibex35 #Trading #stocks https://t.co/cnImugaQOw",BANCA,BANKINTER,Microblog,0,0,0,0,1
"#Banco Popular BANCO SANTANDER

-100.000 ACCIONES A 0,869e https://t.co/DCEV0lwwcJ",BANCA,SANTANDER,Microblog,0,0,0,0,1
"#Banco Popular trademorgan, has puesto banco santander...supongo que te refieres a popular https://t.co/DCEV0lwwcJ",BANCA,SANTANDER,Microblog,0,0,0,0,0
"#Banco Santander Comparto tu opinión, aunque parecen orientar sobre el sentimiento alcista o bajista al final sue...https://t.co/TPW7AMfLp7",BANCA,SANTANDER,Microblog,0,0,0,0,0
"#Banco Santander En mi opinión, la limpieza del Pop viene impuesta por el nuevo Presidente, pero  exista comprado...https://t.co/TPW7AMfLp7",BANCA,SANTANDER,Microblog,0,0,0,0,0
"#Banco Santander Lo que no es logico cuando todos provisionan y tu no lo haces, al final 4200 provisiones de ladr...https://t.co/TPW7AMfLp7",BANCA,SANTANDER,Microblog,0,0,0,0,0
#Banco Santander Pobres accionistas... https://t.co/TPW7AMfLp7,BANCA,SANTANDER,Microblog,0,1,0,0,0
#Banco Santander Vaya ostia se esta dando popular un -8% https://t.co/TPW7AMfLp7,BANCA,SANTANDER,Microblog,0,1,0,0,0
#Bankia inicia la devolución a 60.000 clientes de lo cobrado de más por las #cláusulasuelo no transparentes… https://t.co/QtU76o6mpx,BANCA,BANKIA,Microblog,0,0,0,0,1
"#BANKIA para compras en retrocesos
#DIA idem
#MELIA Idem. Corte de la DB y boom. 
#MERLIN 2ª zona de compra
#bolsa https://t.co/CKlXDQd3Di",BANCA,BANKIA,Microblog,0,0,0,0,1
#BBVA crea un microsite específico para su gama de #fondosperfilados https://t.co/E9l7CEMNCT,BANCA,BBVA,Microblog,0,0,0,0,1
#BBVA descarta que el colchón anticrisis vaya a penalizar sus resultados https://t.co/7kAr9qXgCd #Expansión,BANCA,BBVA,Microblog,0,0,0,0,1
#BBVA No entiendo que el precio de subasta sea uno y el de apertura no tenga nada que ver. Se supone que se han v...https://t.co/5mQK9QFrij,BANCA,BBVA,Microblog,0,0,0,0,0
#Economía.- Los ingresos que aporta el cliente digital a  #Bankinter son un 17% superiores a los del cliente.. https://t.co/kXmz2puxI2,BANCA,BANKINTER,Microblog,0,0,0,0,1
#EsNoticia 📌 #PulsoEmpresarial La Fundación BBVA premia al artífice de las primeras máquinas capaces de aprender…… https://t.co/Td4EBfCser,BANCA,BBVA,Microblog,0,0,0,0,1
#España Berenberg eleva el precio objetivo de Bankinter. Jefferies rebaja la recomendación de Popular. @CapitalDeInter,BANCA,BANKINTER,Microblog,0,0,0,0,1
#FundaciónBBVAProvincial sigue su compromiso con programas que impulsan la educación financiera y el emprendimiento https://t.co/AyWImd3Tib,BANCA,BBVA,Microblog,0,0,0,0,1
#globonoticias24 Los ingresos que aporta el cliente digital a Bankinter son un 17% superiores a los del cliente… https://t.co/eD0oQYdkGV,BANCA,BANKINTER,Microblog,0,0,0,0,1
"#L6Napadrinabecario ""Los recursos no son ilimitados"", dice Beaumont. Para Bankia sí, no? Para cobrar el 3%,para rescatar autopistas si,no?",BANCA,BANKIA,Microblog,0,0,0,0,0
#LoMásLeído | @Bankia se venga de los bufetes mediáticos al devolver sin pleitos el dinero de las cláusulas suelo… https://t.co/23XF8iNO9a,BANCA,BANKIA,Microblog,0,0,0,0,1
#LoMásLeído El Santander revoluciona su estructura para impulsar la transformación digital https://t.co/P7bIb2NUM2 https://t.co/j3Yxzp2tgO,BANCA,SANTANDER,Microblog,0,0,0,0,1
"#marketing “Porque el tiempo pasa volando, necesitas un plan de pensiones”, la nueva campaña de Bankia https://t.co/Xsj79tK9PB",BANCA,BANKIA,Microblog,0,0,0,0,1
"#Or El BBVA gana 3.475 millones en 2016, un 31, 5% más, gracias a México y Turquía https://t.co/Bv17GvQE0B",BANCA,BBVA,Microblog,0,0,0,0,1
"#Perú será el país de #AméricaLatina con mayor crecimiento, según @BBVAResearch, el @FMInoticias y el @BancoMundial… https://t.co/DfOvTqAeEA",BANCA,BBVA,Microblog,0,0,0,0,1
#PulsoEmpresarial La Fundación BBVA premia al artífice de las primeras máquinas capaces de aprender como el cerebro… https://t.co/0bFsndsiIo,BANCA,BBVA,Microblog,0,0,0,0,1
"#Santander el peor banco, la peor atención inventando cobros cuando la tarjeta esta en ceros!",BANCA,SANTANDER,Microblog,0,0,0,0,0
"#sareb Bankia gana 804 millones de euros en 2016, un 22,7% menos - EntornoInteligente https://t.co/hGj4g5xFuy",BANCA,BANKIA,Microblog,0,0,0,0,1
#sareb ESPAÑA: Bankia gana un 22% menos por la caída de ... - EntornoInteligente https://t.co/kYghdfKUGN,BANCA,BANKIA,Microblog,0,0,0,0,1
#seriedelcaribe2017 #seriedelcaribeculiacan2017 🇲🇽 🇨🇺 🇩🇴 🇵🇷 🇻🇪 @ Estadio de Béisbol BBVA Bancomer https://t.co/K8bMVVkX3J,BANCA,BBVA,Microblog,0,0,0,0,1
#TIyEmpresa | Bankia y Conector buscan startups con potencial de crecimiento https://t.co/ADJpXxrCUJ,BANCA,BANKIA,Microblog,0,0,0,0,1
#TradingTopic El buen dato de creación de empleo en EEUU impulsa a los mercados americanos https://t.co/p1L6njXk2u #BBVATrader,BANCA,BBVA,Microblog,0,0,0,0,1
"#ValoresCalientes
Los analistas apuestan por el rebote de BBVA y el retroceso de Aena 
https://t.co/cLqroU4y3Y",BANCA,BBVA,Microblog,0,0,0,0,1
"$BKIA, #Bankia luchando por romper al alza la cuña bajista iniciada en marzo del 2015. #Bolsa https://t.co/2CylFmh0rm",BANCA,BANKIA,Microblog,0,0,0,0,1
"*Montoro y familia se quedan mil pisos de Bankia a precio de ganga*

*Montoro e Hijos SA, propiedad del ministro... https://t.co/qPfRMSjPZS",BANCA,BANKIA,Microblog,0,0,0,0,1
.@bbva  ha incrementado de forma muy notable en el último año la recomendación entre sus clientes como mejor entida… https://t.co/vytFM91y0Q,BANCA,BBVA,Microblog,0,0,0,0,1
.@ecologistas exigen al BBVA @EcologistasCad https://t.co/QXTszXzbx7 vía @jerezsinfro,BANCA,BBVA,Microblog,0,0,0,0,1
"@abonillag @Alberto_G_V Menos mal q es positivo para nuestros bolsillos, pq de lo contrario ya tendríamos a Bankia como chivo expiatorio.",BANCA,BANKIA,Microblog,1,0,0,0,0
@Addrian212 mañana revoleas la caixa,BANCA,LA CAIXA,Microblog,1,0,0,0,0
@ADICAE @BancoSabadell se puede reclamar ya al Sabadell?,BANCA,SABADELL,Microblog,0,0,0,1,0
"@Aeromexico asimismo el pago lo realice con tarjeta de credito BBVA, y al querer pago de la misma, hallo que fue aceptado 3 veces el importe",BANCA,BBVA,Microblog,0,0,0,1,0
@aIex_doe Quizá por eso te da un chingo de miedo ir cada 15 días al BBVA,BANCA,BBVA,Microblog,0,0,0,0,1
"@Al_warja @hackbogado Sentó a Bankia en el banquillo, descubrió la mayor estafa de la historia, nos salvó de preferentes y clausulas suelo..",BANCA,BANKIA,Microblog,0,0,0,0,1
"@Alex_Misi En este caso, te comentamos que en BBVA Bancomer, S.A., Av. Paseo de la Reforma 510, Col. Juárez, Deleg. (1/5) EHMA.",BANCA,BBVA,Microblog,0,0,0,0,1
@alexgs32df83 o la caixa. La semana que viene comento,BANCA,LA CAIXA,Microblog,0,0,0,0,1
"@AMCaixabank @infoCaixa @LiliaMisnovelas me sigue vd. dando la razón, la Caixa, otra caja, si hay dolo, juicio, cárcel y reparación.",BANCA,LA CAIXA,Microblog,0,0,0,0,0
@amunt78 @julioinsadji había mundialistas q vender y Bankia no tenía de donde sacar pasta empezó la movida pr quedarse el club los amigos,BANCA,BANKIA,Microblog,0,0,0,0,0
"@amunt78 @julioinsadji imagina lo que eran los otros. Fondos buitres,rusos buscados por interpol,Wanda se fue porque no fue sería Bankia",BANCA,BANKIA,Microblog,0,0,0,0,0
"@amunt78 @julioinsadji y lo que tienes que hacer es ir pensando que harás cuando salga Salvo,a quien culparas entonces? A Lolo? Lim? Bankia?",BANCA,BANKIA,Microblog,0,0,0,0,0
"@AnaGabriela0831 Soledad, en el tecnico del santander.",BANCA,SANTANDER,Microblog,0,0,0,0,0
"@arafatho ¡Pendejo! ¿Has ido al BBVA? Nunca pasa nada, todo es tranquilo. Pero les ardió que venimos en masa. Rancheros acomplejados",BANCA,BBVA,Microblog,0,0,0,0,0
"@Aresg55HD @Dewrongta @Mari_Tutifruti @_XxyosefxX_  Ke bankia ni ke ostias, un petardazo con la bombona y a tomar por culo casa jajajaja",BANCA,BANKIA,Microblog,0,0,0,0,0
"@assane10gueye @ristomejide 
Bankia 
Trae tus ingresos y
TE 
QUITAMOS
LAS
COMISIONES
en todas tus cuentas.
Informate https://t.co/Ck12ccrCMV",BANCA,BANKIA,Microblog,0,0,0,0,1
"@BancoSabadell BANCO DE ESPAÑA RECIBIRÁ UNA CARTA MÍA, CON TODA MI CHULERÍA Y MI VERDAD,CONDENAIS AL SABADELL O PEN… https://t.co/6Gm68VpWuV",BANCA,SABADELL,Microblog,0,0,0,0,0
"@bancosantander Con lo bien que estaba el Santander antes sin esta mujer. Con su padre no me cobraban nada, solo 0,34 por transferencia.",BANCA,SANTANDER,Microblog,0,0,0,1,0
@bancosantander hola! Cuál es el precio abjetivo de Santander de aquí a 2 o 3 meses?,BANCA,SANTANDER,Microblog,0,1,0,0,0
"@Bankia 
No fiarse de @Bankia, ha engañado a sus clientes, estafado a sus propios accionistas y mentido a sus empleados.
#bankiaincumpleERE",BANCA,BANKIA,Microblog,0,0,0,0,0
@Bankia #bankiaIncumpleEre ERE-NULO  los despedidos  estamos pagando vicios  varios . Quien nos rescata? Somos preferentistas y accionistas,BANCA,BANKIA,Microblog,0,0,0,1,0
@Bankia @DCepedano Está claro que no. Pero es otra estafa más como el #irph,BANCA,BANKIA,Microblog,0,0,0,0,0
@Bankia ¿Cuando van al devolver al contribuyente español los 23.000 millones de € que costó su rescate?.,BANCA,BANKIA,Microblog,0,0,0,0,0
@Bankia ¿Ya no dan vajillas ni nada? Se están perdiendo las buenas costumbres.,BANCA,BANKIA,Microblog,1,0,0,0,0
@Bankia Bankia Menos promoción y pagarme amigo que me deben diez mil € con la trampa .De pasarnos el dinero al puto arbitraje .Eso fue otra,BANCA,BANKIA,Microblog,0,0,0,1,0
@Bankia es la primera vez que Twitter no me sirve para que me hagan caso! Por favor el pitido de profesor Waksman 12 - cajero!!!!,BANCA,BANKIA,Microblog,0,0,0,1,0
@Bankia he vuelto después de cinco días y el pitido del cajero de bankia sigue!!! Que podemos hacer para que vengáis a cortarlo? Un mes!!!,BANCA,BANKIA,Microblog,0,0,0,1,0
"@Bankia Hola, ¿y qué hay de los gastos hipotecarios?",BANCA,BANKIA,Microblog,0,1,0,0,0
@Bankia Las comisiones de la hipoteca son alegales. Con el dinero del rescate deberíais haber devuelto ya mucho más que eso.,BANCA,BANKIA,Microblog,0,0,0,1,0
@Bankia Los gastos de constitución se devuelven si se solicita? Y el IRPH?,BANCA,BANKIA,Microblog,0,1,0,0,0
"@Bankia M*José Belenguer,Oficina Ágil,1332,le explico INTERESADA Y AGRADABLEMENTE,TRAMITANDO,año 2017,Zapater Farch… https://t.co/mKYhs0gJVY",BANCA,BANKIA,Microblog,0,0,0,0,0
